15;2018-01-14 10:00:00;Leões da Serra;2;Fragoso;1
15;2018-01-14 10:00:00;Remelhe;0;Leocadenses;1
15;2018-01-14 10:00:00;Macieira;1;Pereira;0
15;2018-01-14 10:00:00;Baluganense;2;Feitos;1
15;2018-01-14 10:00:00;Pedra Furada;3;Perelhal;2
15;2018-01-14 10:00:00;CAMPO;0;Silva;0
16;2018-01-21 10:00:00;CAMPO;1;Cossourado;0
16;2018-01-21 10:00:00;Negreiros;0;Carapeços;2
16;2018-01-21 10:00:00;Carvalhal;4;Oliveira;1
16;2018-01-21 10:00:00;Fragoso;1;Palme;2
16;2018-01-21 10:00:00;Leocadenses;1;Leões da Serra;3
16;2018-01-21 10:00:00;Pereira;0;Remelhe;0
16;2018-01-21 10:00:00;Feitos;0;Macieira;1
16;2018-01-21 10:00:00;Silva;5;Pedra Furada;1
16;2018-01-21 10:00:00;Perelhal;3;Baluganense;0
17;2018-01-27 15:00:00;Baluganense;1;Silva;1
17;2018-01-28 10:00:00;Cossourado;1;Negreiros;2
17;2018-01-28 10:00:00;Carapeços;1;Carvalhal;0
17;2018-01-28 10:00:00;Oliveira;1;Fragoso;2
17;2018-01-28 10:00:00;Palme;1;Leocadenses;1
17;2018-01-28 10:00:00;Leões da Serra;0;Pereira;0
17;2018-01-28 10:00:00;Remelhe;1;Feitos;0
17;2018-01-28 10:00:00;Macieira;2;Perelhal;3
17;2018-01-28 10:00:00;Pedra Furada;0;CAMPO;0
18;2018-02-04 10:00:00;Baluganense;2;Pedra Furada;1
18;2018-02-04 10:00:00;Macieira;3;Silva;2
18;2018-02-04 10:00:00;Remelhe;1;Perelhal;0
18;2018-02-04 10:00:00;Leões da Serra;2;Feitos;0
18;2018-02-04 10:00:00;Palme;3;Pereira;2
18;2018-02-04 10:00:00;Oliveira;0;Leocadenses;3
18;2018-02-04 10:00:00;Carapeços;3;Fragoso;0
18;2018-02-04 10:00:00;Cossourado;0;Carvalhal;2
18;2018-02-04 10:00:00;Negreiros;4;CAMPO;1
19;2018-02-10 16:00:00;CAMPO;2;Baluganense;0
19;2018-02-10 15:00:00;Silva;0;Remelhe;0
19;2018-02-10 16:00:00;Pereira;0;Oliveira;0
19;2018-02-10 15:00:00;Leocadenses;2;Carapeços;1
19;2018-02-11 10:00:00;Pedra Furada;1;Macieira;3
19;2018-02-11 10:00:00;Perelhal;1;Leões da Serra;1
19;2018-02-11 10:00:00;Feitos;0;Palme;3
19;2018-02-11 10:00:00;Fragoso;1;Cossourado;0
19;2018-02-11 10:00:00;Carvalhal;4;Negreiros;0
20;2018-02-18 10:00:00;Macieira;3;Baluganense;1
20;2018-02-18 10:00:00;Remelhe;4;Pedra Furada;0
20;2018-02-18 10:00:00;Leões da Serra;3;Silva;1
20;2018-02-18 10:00:00;Palme;2;Perelhal;2
20;2018-02-18 10:00:00;Oliveira;3;Feitos;2
20;2018-02-18 10:00:00;Carapeços;2;Pereira;1
20;2018-02-18 10:00:00;Cossourado;1;Leocadenses;3
20;2018-02-18 10:00:00;Negreiros;2;Fragoso;2
20;2018-02-18 10:00:00;Carvalhal;2;CAMPO;0
21;2018-02-25 10:00:00;CAMPO;2;Macieira;2
21;2018-02-25 10:00:00;Baluganense;2;Remelhe;2
21;2018-02-25 10:00:00;Pedra Furada;2;Leões da Serra;3
21;2018-02-25 10:00:00;Silva;4;Palme;3
21;2018-02-25 10:00:00;Perelhal;0;Oliveira;1
21;2018-02-25 10:00:00;Feitos;0;Carapeços;1
21;2018-02-25 10:00:00;Pereira;3;Cossourado;3
21;2018-02-25 10:00:00;Leocadenses;1;Negreiros;0
21;2018-02-25 10:00:00;Fragoso;1;Carvalhal;1
22;2018-03-04 10:00:00;Remelhe;0;Macieira;0
22;2018-03-04 10:00:00;Leões da Serra;2;Baluganense;0
22;2018-03-04 10:00:00;Palme;4;Pedra Furada;0
22;2018-03-04 10:00:00;Oliveira;3;Silva;2
22;2018-03-04 10:00:00;Carapeços;1;Perelhal;2
22;2018-03-04 10:00:00;Cossourado;1;Feitos;1
22;2018-03-04 10:00:00;Negreiros;3;Pereira;0
22;2018-03-04 10:00:00;Carvalhal;2;Leocadenses;1
22;2018-03-04 10:00:00;Fragoso;3;CAMPO;1
23;2018-03-10 15:00:00;Silva;0;Carapeços;2
23;2018-03-10 16:00:00;Leocadenses;1;Fragoso;1
23;2018-03-11 10:00:00;CAMPO;0;Remelhe;3
23;2018-03-11 10:00:00;Macieira;0;Leões da Serra;0
23;2018-03-11 10:00:00;Baluganense;1;Palme;2
23;2018-03-11 10:00:00;Pedra Furada;3;Oliveira;3
23;2018-03-11 10:00:00;Perelhal;5;Cossourado;2
23;2018-03-11 10:00:00;Feitos;0;Negreiros;1
23;2018-03-11 10:00:00;Pereira;1;Carvalhal;1
24;2018-03-18 10:00:00;Leões da Serra;null;Remelhe;null
24;2018-03-18 10:00:00;Palme;null;Macieira;null
24;2018-03-18 10:00:00;Oliveira;null;Baluganense;null
24;2018-03-18 10:00:00;Carapeços;null;Pedra Furada;null
24;2018-03-18 10:00:00;Cossourado;null;Silva;null
24;2018-03-18 10:00:00;Negreiros;null;Perelhal;null
24;2018-03-18 10:00:00;Carvalhal;null;Feitos;null
24;2018-03-18 10:00:00;Fragoso;null;Pereira;null
24;2018-03-18 10:00:00;Leocadenses;null;CAMPO;null
25;2018-03-25 10:00:00;CAMPO;null;Leões da Serra;null
25;2018-03-25 10:00:00;Remelhe;null;Palme;null
25;2018-03-25 10:00:00;Macieira;null;Oliveira;null
25;2018-03-25 10:00:00;Baluganense;null;Carapeços;null
25;2018-03-25 10:00:00;Pedra Furada;null;Cossourado;null
25;2018-03-25 10:00:00;Silva;null;Negreiros;null
25;2018-03-25 10:00:00;Perelhal;null;Carvalhal;null
25;2018-03-25 10:00:00;Feitos;null;Fragoso;null
25;2018-03-25 10:00:00;Pereira;null;Leocadenses;null
26;2018-03-31 15:00:00;Palme;null;Leões da Serra;null
26;2018-03-31 15:00:00;Oliveira;null;Remelhe;null
26;2018-03-31 15:00:00;Carapeços;null;Macieira;null
26;2018-03-31 15:00:00;Cossourado;null;Baluganense;null
26;2018-03-31 15:00:00;Negreiros;null;Pedra Furada;null
26;2018-03-31 15:00:00;Carvalhal;null;Silva;null
26;2018-03-31 15:00:00;Fragoso;null;Perelhal;null
26;2018-03-31 15:00:00;Leocadenses;null;Feitos;null
26;2018-03-31 15:00:00;Pereira;null;CAMPO;null
27;2018-04-08 10:00:00;CAMPO;null;Palme;null
27;2018-04-08 10:00:00;Leões da Serra;null;Oliveira;null
27;2018-04-08 10:00:00;Remelhe;null;Carapeços;null
27;2018-04-08 10:00:00;Macieira;null;Cossourado;null
27;2018-04-08 10:00:00;Baluganense;null;Negreiros;null
27;2018-04-08 10:00:00;Pedra Furada;null;Carvalhal;null
27;2018-04-08 10:00:00;Silva;null;Fragoso;null
27;2018-04-08 10:00:00;Perelhal;null;Leocadenses;null
27;2018-04-08 10:00:00;Feitos;null;Pereira;null
28;2018-04-15 10:00:00;Oliveira;null;Palme;null
28;2018-04-15 10:00:00;Carapeços;null;Leões da Serra;null
28;2018-04-15 10:00:00;Cossourado;null;Remelhe;null
28;2018-04-15 10:00:00;Negreiros;null;Macieira;null
28;2018-04-15 10:00:00;Carvalhal;null;Baluganense;null
28;2018-04-15 10:00:00;Fragoso;null;Pedra Furada;null
28;2018-04-15 10:00:00;Leocadenses;null;Silva;null
28;2018-04-15 10:00:00;Pereira;null;Perelhal;null
28;2018-04-15 10:00:00;Feitos;null;CAMPO;null
29;2018-04-22 10:00:00;CAMPO;null;Oliveira;null
29;2018-04-22 10:00:00;Palme;null;Carapeços;null
29;2018-04-22 10:00:00;Leões da Serra;null;Cossourado;null
29;2018-04-22 10:00:00;Remelhe;null;Negreiros;null
29;2018-04-22 10:00:00;Macieira;null;Carvalhal;null
29;2018-04-22 10:00:00;Baluganense;null;Fragoso;null
29;2018-04-22 10:00:00;Pedra Furada;null;Leocadenses;null
29;2018-04-22 10:00:00;Perelhal;null;Feitos;null
29;2018-04-22 10:00:00;Silva;null;Pereira;null
30;2018-04-29 10:00:00;Carapeços;null;Oliveira;null
30;2018-04-29 10:00:00;Cossourado;null;Palme;null
30;2018-04-29 10:00:00;Negreiros;null;Leões da Serra;null
30;2018-04-29 10:00:00;Carvalhal;null;Remelhe;null
30;2018-04-29 10:00:00;Fragoso;null;Macieira;null
30;2018-04-29 10:00:00;Leocadenses;null;Baluganense;null
30;2018-04-29 10:00:00;Pereira;null;Pedra Furada;null
30;2018-04-29 10:00:00;Feitos;null;Silva;null
30;2018-04-29 10:00:00;Perelhal;null;CAMPO;null
31;2018-05-06 10:00:00;CAMPO;null;Carapeços;null
31;2018-05-06 10:00:00;Oliveira;null;Cossourado;null
31;2018-05-06 10:00:00;Palme;null;Negreiros;null
31;2018-05-06 10:00:00;Leões da Serra;null;Carvalhal;null
31;2018-05-06 10:00:00;Remelhe;null;Fragoso;null
31;2018-05-06 10:00:00;Macieira;null;Leocadenses;null
31;2018-05-06 10:00:00;Baluganense;null;Pereira;null
31;2018-05-06 10:00:00;Pedra Furada;null;Feitos;null
31;2018-05-06 10:00:00;Silva;null;Perelhal;null
32;2018-05-13 10:00:00;Cossourado;null;Carapeços;null
32;2018-05-13 10:00:00;Negreiros;null;Oliveira;null
32;2018-05-13 10:00:00;Carvalhal;null;Palme;null
32;2018-05-13 10:00:00;Fragoso;null;Leões da Serra;null
32;2018-05-13 10:00:00;Leocadenses;null;Remelhe;null
32;2018-05-13 10:00:00;Pereira;null;Macieira;null
32;2018-05-13 10:00:00;Feitos;null;Baluganense;null
32;2018-05-13 10:00:00;Perelhal;null;Perelhal;null
32;2018-05-13 10:00:00;Silva;null;CAMPO;null
33;2018-05-20 10:00:00;Cossourado;null;CAMPO;null
33;2018-05-20 10:00:00;Carapeços;null;Negreiros;null
33;2018-05-20 10:00:00;Oliveira;null;Carvalhal;null
33;2018-05-20 10:00:00;Palme;null;Fragoso;null
33;2018-05-20 10:00:00;Leões da Serra;null;Leocadenses;null
33;2018-05-20 10:00:00;Remelhe;null;Pereira;null
33;2018-05-20 10:00:00;Macieira;null;Feitos;null
33;2018-05-20 10:00:00;Baluganense;null;Perelhal;null
33;2018-05-20 10:00:00;Pedra Furada;null;Silva;null
34;2018-05-27 10:00:00;Negreiros;null;Cossourado;null
34;2018-05-27 10:00:00;Carvalhal;null;Carapeços;null
34;2018-05-27 10:00:00;Fragoso;null;Oliveira;null
34;2018-05-27 10:00:00;Leocadenses;null;Palme;null
34;2018-05-27 10:00:00;Pereira;null;Leões da Serra;null
34;2018-05-27 10:00:00;Feitos;null;Remelhe;null
34;2018-05-27 10:00:00;Perelhal;null;Macieira;null
34;2018-05-27 10:00:00;Silva;null;Baluganense;null
34;2018-05-27 10:00:00;CAMPO;null;Pedra Furada;null
